Contract,Delivery Period,Open Price,High Price,Low Price,Last Price,Volume,Trade Unit,Traded Contracts,Settlement Price,Open Interest Contracts (prev. day),Open Interest EUA (prev. day),Contract Volume,Exchange Volume EUA,Exchange Traded Contracts,Exchange Number of Trades,TradeReg Volume EUA,TradeReg Traded Contracts,TradeReg Number of Trades,Exchange Volume,TradeReg Volume,Open Interest Contracts,Open Interest,Open Interest EUA,Trading Day,Contract Number
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.33,240.0,240000.0,,,,,,,,,,,,,2010-11-10,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.18,0.0,0.0,,,,,,,,,,,,,2010-11-10,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.67,240.0,240000.0,,,,,,,,,,,,,2010-11-11,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.49,0.0,0.0,,,,,,,,,,,,,2010-11-11,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.78,240.0,240000.0,,,,,,,,,,,,,2010-11-12,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.66,0.0,0.0,,,,,,,,,,,,,2010-11-12,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.96,240.0,240000.0,,,,,,,,,,,,,2010-11-15,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.72,0.0,0.0,,,,,,,,,,,,,2010-11-15,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.45,240.0,240000.0,,,,,,,,,,,,,2010-11-16,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.23,0.0,0.0,,,,,,,,,,,,,2010-11-16,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.71,240.0,240000.0,,,,,,,,,,,,,2010-11-17,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.49,0.0,0.0,,,,,,,,,,,,,2010-11-17,2
FEUA,2013-12,16.78,16.78,16.78,16.78,270000.0,1000.0,270.0,16.77,240.0,240000.0,,,,,,,,,,,,,2010-11-18,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.6,0.0,0.0,,,,,,,,,,,,,2010-11-18,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.8,500.0,500000.0,,,,,,,,,,,,,2010-11-19,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.58,0.0,0.0,,,,,,,,,,,,,2010-11-19,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.96,500.0,500000.0,,,,,,,,,,,,,2010-11-22,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.74,0.0,0.0,,,,,,,,,,,,,2010-11-22,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.83,500.0,500000.0,,,,,,,,,,,,,2010-11-23,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.59,0.0,0.0,,,,,,,,,,,,,2010-11-23,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.99,500.0,500000.0,,,,,,,,,,,,,2010-11-24,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.77,0.0,0.0,,,,,,,,,,,,,2010-11-24,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.92,500.0,500000.0,,,,,,,,,,,,,2010-11-25,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.84,0.0,0.0,,,,,,,,,,,,,2010-11-25,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.92,370.0,370000.0,,,,,,,,,,,,,2010-11-26,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.65,0.0,0.0,,,,,,,,,,,,,2010-11-26,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.77,370.0,370000.0,,,,,,,,,,,,,2010-11-29,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.57,0.0,0.0,,,,,,,,,,,,,2010-11-29,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.56,370.0,370000.0,,,,,,,,,,,,,2010-11-30,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.37,0.0,0.0,,,,,,,,,,,,,2010-11-30,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.62,370.0,370000.0,,,,,,,,,,,,,2010-12-01,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.42,0.0,0.0,,,,,,,,,,,,,2010-12-01,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.45,370.0,370000.0,,,,,,,,,,,,,2010-12-02,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.24,0.0,0.0,,,,,,,,,,,,,2010-12-02,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.5,370.0,370000.0,,,,,,,,,,,,,2010-12-03,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.3,0.0,0.0,,,,,,,,,,,,,2010-12-03,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.66,370.0,370000.0,,,,,,,,,,,,,2010-12-06,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.46,0.0,0.0,,,,,,,,,,,,,2010-12-06,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.57,370.0,370000.0,,,,,,,,,,,,,2010-12-07,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.37,0.0,0.0,,,,,,,,,,,,,2010-12-07,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.48,370.0,370000.0,,,,,,,,,,,,,2010-12-08,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.27,0.0,0.0,,,,,,,,,,,,,2010-12-08,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.31,370.0,370000.0,,,,,,,,,,,,,2010-12-09,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.1,0.0,0.0,,,,,,,,,,,,,2010-12-09,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.37,370.0,370000.0,,,,,,,,,,,,,2010-12-10,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.15,0.0,0.0,,,,,,,,,,,,,2010-12-10,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.33,370.0,370000.0,,,,,,,,,,,,,2010-12-13,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.13,0.0,0.0,,,,,,,,,,,,,2010-12-13,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.25,370.0,370000.0,,,,,,,,,,,,,2010-12-14,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.04,0.0,0.0,,,,,,,,,,,,,2010-12-14,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.09,370.0,370000.0,,,,,,,,,,,,,2010-12-15,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.89,0.0,0.0,,,,,,,,,,,,,2010-12-15,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.99,370.0,370000.0,,,,,,,,,,,,,2010-12-16,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.79,0.0,0.0,,,,,,,,,,,,,2010-12-16,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.67,370.0,370000.0,,,,,,,,,,,,,2010-12-17,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.46,0.0,0.0,,,,,,,,,,,,,2010-12-17,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.6,370.0,370000.0,,,,,,,,,,,,,2010-12-20,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.41,0.0,0.0,,,,,,,,,,,,,2010-12-20,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.56,370.0,370000.0,,,,,,,,,,,,,2010-12-21,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.37,0.0,0.0,,,,,,,,,,,,,2010-12-21,2
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2010-12-21,3
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.71,370.0,370000.0,,,,,,,,,,,,,2010-12-22,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.5,0.0,0.0,,,,,,,,,,,,,2010-12-22,2
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2010-12-22,3
FEUA,2013-12,15.68,15.68,15.68,15.68,25000.0,1000.0,25.0,15.56,370.0,370000.0,,,,,,,,,,,,,2010-12-23,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.36,0.0,0.0,,,,,,,,,,,,,2010-12-23,2
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2010-12-23,3
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.56,370.0,370000.0,,,,,,,,,,,,,2010-12-24,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.36,0.0,0.0,,,,,,,,,,,,,2010-12-24,2
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2010-12-24,3
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.43,370.0,370000.0,,,,,,,,,,,,,2010-12-27,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.23,0.0,0.0,,,,,,,,,,,,,2010-12-27,2
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2010-12-27,3
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.48,370.0,370000.0,,,,,,,,,,,,,2010-12-28,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.28,0.0,0.0,,,,,,,,,,,,,2010-12-28,2
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2010-12-28,3
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.74,370.0,370000.0,,,,,,,,,,,,,2010-12-29,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.56,0.0,0.0,,,,,,,,,,,,,2010-12-29,2
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.46,0.0,0.0,,,,,,,,,,,,,2010-12-29,3
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.6,370.0,370000.0,,,,,,,,,,,,,2010-12-30,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.39,0.0,0.0,,,,,,,,,,,,,2010-12-30,2
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.29,0.0,0.0,,,,,,,,,,,,,2010-12-30,3
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.6,370.0,370000.0,,,,,,,,,,,,,2010-12-31,1
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.39,0.0,0.0,,,,,,,,,,,,,2010-12-31,2
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.29,0.0,0.0,,,,,,,,,,,,,2010-12-31,3
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-03,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-03,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.6,370.0,370000.0,,,,,,,,,,,,,2011-01-03,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.39,0.0,0.0,,,,,,,,,,,,,2011-01-03,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.29,0.0,0.0,,,,,,,,,,,,,2011-01-03,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-04,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-04,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.79,370.0,370000.0,,,,,,,,,,,,,2011-01-04,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.54,0.0,0.0,,,,,,,,,,,,,2011-01-04,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.35,0.0,0.0,,,,,,,,,,,,,2011-01-04,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-05,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-05,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.9,370.0,370000.0,,,,,,,,,,,,,2011-01-05,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.72,0.0,0.0,,,,,,,,,,,,,2011-01-05,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.6,0.0,0.0,,,,,,,,,,,,,2011-01-05,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-06,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-06,2
FEUA,2013-12,16.07,16.07,16.07,16.07,1000.0,1000.0,1.0,16.11,370.0,370000.0,,,,,,,,,,,,,2011-01-06,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.91,0.0,0.0,,,,,,,,,,,,,2011-01-06,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.82,0.0,0.0,,,,,,,,,,,,,2011-01-06,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-07,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-07,2
FEUA,2013-12,16.05,16.05,16.05,16.05,25000.0,1000.0,25.0,16.05,371.0,371000.0,,,,,,,,,,,,,2011-01-07,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.87,0.0,0.0,,,,,,,,,,,,,2011-01-07,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.79,0.0,0.0,,,,,,,,,,,,,2011-01-07,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-10,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-10,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.65,371.0,371000.0,,,,,,,,,,,,,2011-01-10,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.48,0.0,0.0,,,,,,,,,,,,,2011-01-10,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.44,0.0,0.0,,,,,,,,,,,,,2011-01-10,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-11,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-11,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.73,371.0,371000.0,,,,,,,,,,,,,2011-01-11,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.55,0.0,0.0,,,,,,,,,,,,,2011-01-11,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.51,0.0,0.0,,,,,,,,,,,,,2011-01-11,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-12,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-12,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.66,371.0,371000.0,,,,,,,,,,,,,2011-01-12,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.5,0.0,0.0,,,,,,,,,,,,,2011-01-12,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.46,0.0,0.0,,,,,,,,,,,,,2011-01-12,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-13,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-13,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.71,371.0,371000.0,,,,,,,,,,,,,2011-01-13,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.53,0.0,0.0,,,,,,,,,,,,,2011-01-13,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.46,0.0,0.0,,,,,,,,,,,,,2011-01-13,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-14,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-14,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.93,371.0,371000.0,,,,,,,,,,,,,2011-01-14,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.71,0.0,0.0,,,,,,,,,,,,,2011-01-14,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.66,0.0,0.0,,,,,,,,,,,,,2011-01-14,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-17,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-17,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.01,371.0,371000.0,,,,,,,,,,,,,2011-01-17,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.8,0.0,0.0,,,,,,,,,,,,,2011-01-17,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.75,0.0,0.0,,,,,,,,,,,,,2011-01-17,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-18,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-18,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.05,371.0,371000.0,,,,,,,,,,,,,2011-01-18,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.83,0.0,0.0,,,,,,,,,,,,,2011-01-18,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.78,0.0,0.0,,,,,,,,,,,,,2011-01-18,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-19,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-19,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.82,371.0,371000.0,,,,,,,,,,,,,2011-01-19,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.58,0.0,0.0,,,,,,,,,,,,,2011-01-19,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.53,0.0,0.0,,,,,,,,,,,,,2011-01-19,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-20,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-20,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.83,371.0,371000.0,,,,,,,,,,,,,2011-01-20,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.57,0.0,0.0,,,,,,,,,,,,,2011-01-20,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.52,0.0,0.0,,,,,,,,,,,,,2011-01-20,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-21,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-21,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15.91,371.0,371000.0,,,,,,,,,,,,,2011-01-21,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.68,0.0,0.0,,,,,,,,,,,,,2011-01-21,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.59,0.0,0.0,,,,,,,,,,,,,2011-01-21,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-24,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-24,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.04,371.0,371000.0,,,,,,,,,,,,,2011-01-24,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.81,0.0,0.0,,,,,,,,,,,,,2011-01-24,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.72,0.0,0.0,,,,,,,,,,,,,2011-01-24,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-25,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-25,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.36,371.0,371000.0,,,,,,,,,,,,,2011-01-25,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.11,0.0,0.0,,,,,,,,,,,,,2011-01-25,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,18.02,0.0,0.0,,,,,,,,,,,,,2011-01-25,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-26,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-26,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.4,371.0,371000.0,,,,,,,,,,,,,2011-01-26,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.15,0.0,0.0,,,,,,,,,,,,,2011-01-26,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,18.06,0.0,0.0,,,,,,,,,,,,,2011-01-26,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-27,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-27,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.27,371.0,371000.0,,,,,,,,,,,,,2011-01-27,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.01,0.0,0.0,,,,,,,,,,,,,2011-01-27,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.92,0.0,0.0,,,,,,,,,,,,,2011-01-27,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-28,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-28,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.25,371.0,371000.0,,,,,,,,,,,,,2011-01-28,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.99,0.0,0.0,,,,,,,,,,,,,2011-01-28,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.9,0.0,0.0,,,,,,,,,,,,,2011-01-28,5
FEUA,2011-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-31,1
FEUA,2012-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,2011-01-31,2
FEUA,2013-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16.45,371.0,371000.0,,,,,,,,,,,,,2011-01-31,3
FEUA,2014-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17.22,0.0,0.0,,,,,,,,,,,,,2011-01-31,4
FEUA,2015-12,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,18.13,0.0,0.0,,,,,,,,,,,,,2011-01-31,5
